stop_id,stop_name,latitude,longitude,walk_time
8503202,Thalwil,47.2959795833563,8.56477148196161,"[(8573168, 33), (8573167, 144), (8590824, 222), (8590813, 277), (8503674, 312), (8590822, 441), (8590811, 466)]"
8503203,Oberrieden,47.279673606346,8.5784618068935,"[(8579186, 71), (8503673, 344), (8590735, 350), (8590734, 395), (8502209, 400), (8590819, 598)]"
8503204,Horgen,47.2614849296062,8.59691320283188,"[(8503855, 114), (8503855, 114), (8590660, 130), (8503672, 131), (8573552, 153), (8590651, 266), (8577912, 325), (8580724, 417), (8589111, 446), (8594182, 574)]"
8503254,"Uster, Niederuster",47.3445386648561,8.70217778783966,"[(8587010, 336), (8503785, 464), (8576097, 515), (8581538, 555)]"
8503303,Illnau,47.4088195240113,8.72273124154318,"[(8575927, 44), (8594339, 211), (8503382, 409), (8575926, 556)]"
8503305,Effretikon,47.4258149579094,8.68668184918644,"[(8575918, 102), (8575918, 102), (8575919, 250)]"
8503306,Dietlikon,47.4201990480087,8.61927227025673,"[(8588314, 37), (8590539, 273), (8595081, 387), (8590541, 528), (8595075, 557), (8595080, 567), (8595073, 591)]"
8503307,Bassersdorf,47.4385700854802,8.62621624740394,"[(8503700, 21), (8588316, 528)]"
8503308,Kloten,47.4486067255649,8.58380678283476,"[(8587420, 48), (8590693, 92), (8590697, 408), (8590699, 430), (8590698, 508), (8576152, 565), (8580434, 593)]"
8503309,Kloten Balsberg,47.4422884829467,8.57071832914331,"[(8587799, 211), (8573213, 332), (8573213, 332), (8573214, 349), (8502471, 484)]"
8503310,Glattbrugg,47.4308286569336,8.55885158423844,"[(8590620, 57), (8590629, 209), (8503340, 291), (8590742, 302), (8590621, 389), (8590622, 520)]"
8503311,Rümlang,47.4540677487502,8.53276450838398,"[(8573241, 19), (8590766, 359), (8595712, 443), (8595709, 449), (8590767, 597)]"
8503312,Oberglatt,47.4702045216066,8.51062103662735,"[(8573237, 33)]"
8503312,Oberglatt ZH,47.4702045216066,8.51062103662735,"[(8573237, 33)]"
8503313,Niederglatt,47.4874715144109,8.50331773336644,"[(8582720, 404), (8583769, 438), (8573263, 446)]"
8503313,Niederglatt ZH,47.4874715144109,8.50331773336644,"[(8582720, 404), (8583769, 438), (8573263, 446)]"
8503314,Niederhasli,47.4783287292926,8.48871112684463,"[(8590723, 17), (8573264, 449)]"
8503315,Dielsdorf,47.4824207169514,8.45944401488394,"[(8573277, 83), (8594552, 446), (8576283, 540), (8573276, 565)]"
8503316,Steinmaur,47.489984590852,8.44685861775167,"[(8573275, 129), (8573274, 499)]"
8503340,Opfikon,47.4299535729635,8.56179805837077,"[(8590742, 49), (8590629, 99), (8590620, 236), (8590622, 243), (8503310, 291), (8590625, 429), (8590621, 472), (8590631, 580), (8590626, 584)]"
8503350,"Kindhausen ZH, Geeren",47.4082845286062,8.68363656037286,"[(8576133, 537)]"
8503351,"Bisikon, Dorf",47.4125217864622,8.6954134737493,[]
8503370,"Effretikon, Eselriet",47.424319871583,8.70025539313138,"[(8575921, 238)]"
8503371,"Illnau, Löwen",47.4163332034833,8.71742219821329,"[(8575923, 231), (8575922, 256)]"
8503372,"Effretikon, Wattspitz",47.4270972948706,8.69468583836906,"[(8575920, 313), (8575921, 457)]"
8503377,"Lindau, Dorf",47.4414743464957,8.67149133772987,"[(8590710, 106), (8575939, 571)]"
8503378,"Tagelswangen, Dorf",47.4304032707099,8.67192252906631,"[(8588279, 382), (8575938, 456), (8595538, 539), (8575937, 588)]"
8503446,Zürich Landesmuseum (See),47.3790460655592,8.54157698132242,"[(8503000, 170), (8587349, 199), (8591379, 199), (8591174, 278), (8503088, 299), (8503088, 307), (8587348, 315), (8588078, 364), (8591368, 376), (8503499, 402), (8591067, 423), (8596126, 472), (8503500, 526), (8591373, 541), (8591262, 565)]"
8503447,Zürich Storchen,47.371028196226,8.54196325689465,"[(8591309, 126), (8591183, 175), (8530822, 272), (8591299, 326), (8591327, 399), (8591316, 418), (8591093, 431), (8591287, 541), (8576193, 598)]"
8503499,Zürich Central (Polybahn),47.3765398519527,8.54403836520125,"[(8588078, 42), (8503500, 218), (8587349, 249), (8591327, 360), (8591123, 393), (8503446, 402), (8503000, 410), (8591067, 417), (8591174, 417), (8587348, 436), (8503088, 439), (8503088, 457), (8530822, 487), (8591379, 514), (8591287, 585)]"
8503500,Zürich Polyterrasse,47.3768561767436,8.54640093439881,"[(8591123, 176), (8503499, 218), (8588078, 223), (8591174, 410), (8587349, 433), (8591173, 492), (8591327, 499), (8503446, 526), (8591287, 551), (8591379, 564), (8503000, 588)]"
8503508,Dietikon,47.4057857849267,8.40498814235303,"[(8587020, 43), (8587020, 43), (8590217, 230), (8595511, 376), (8590529, 401), (8590223, 581), (8590514, 590)]"
8503509,Schlieren,47.3991766141354,8.4472448933239,"[(8590786, 123), (8590805, 210), (8590787, 312), (8596007, 328), (8590789, 353), (8590788, 366), (8590790, 570)]"
8503512,Glanzenberg,47.3988786651024,8.42043916524204,"[(8590619, 81), (8590512, 326), (8590526, 445), (8590840, 545)]"
8503525,Otelfingen Golfpark,47.4558231741326,8.40211353344345,[]
8503526,Regensdorf-Watt,47.4365649581788,8.47208331093326,"[(8590878, 71), (8576280, 280), (8576265, 383), (8590754, 512), (8576248, 569)]"
8503527,Buchs-Dällikon,47.4534056526775,8.43560272724009,"[(8576260, 156), (8595356, 319), (8576259, 470), (8576277, 579)]"
8503528,Otelfingen,47.4549363575613,8.38753387638016,"[(8576235, 72), (8595143, 590)]"
8503551,"Birmensdorf ZH, Landikon Bach",47.3522927781054,8.46169878624739,"[(8583731, 85)]"
8503565,"Uster, Buchholz",47.3584757756574,8.72887571808741,"[(8588057, 225), (8503872, 347), (8505296, 373)]"
8503567,"Uster, Spital",47.3538507670231,8.72349480953479,"[(8588058, 418), (8503872, 442), (8588050, 584)]"
8503578,"Birmensdorf ZH, Sternen/WSL",47.360094432909,8.45627296193055,"[(8583613, 466), (8503579, 504)]"
8503579,"Birmensdorf ZH, Obere Risi",47.3594554951892,8.45079323869666,"[(8503698, 341), (8503578, 504)]"
8503580,"Uitikon, Schlössli",47.3681078802743,8.44785574771718,[]
8503598,"Arni AG, Dorf",47.3183951391194,8.4197115298618,"[(8573720, 437)]"
8503610,"Zürich, Triemli",47.3681504693771,8.49537662625372,"[(8591401, 322), (8591214, 370), (8503054, 421), (8591344, 561), (8580912, 595)]"
8503633,"Uster, See",47.3433882323404,8.69075121742407,"[(8530646, 62)]"
8503651,Zürich Bürkliplatz (See),47.3656619912465,8.5410020595405,"[(8591105, 119), (8505333, 351), (8591093, 353), (8576193, 419), (8591299, 575), (8591384, 585)]"
8503653,Zürichhorn (See),47.3526214202206,8.5531293158778,"[(8591109, 253), (8576199, 482), (8576200, 526)]"
8503655,Zollikon (See),47.3386827632592,8.5675203267314,"[(8576184, 238), (8503100, 270), (8576203, 518), (8576183, 549)]"
8503657,Küsnacht ZH (See),47.3189980349967,8.57830011014234,"[(8576223, 177), (8503101, 213), (8590705, 339), (8576216, 566)]"
8503659,Erlenbach ZH (See),47.3030281073303,8.58930447237433,"[(8587966, 211), (8587974, 366), (8587965, 412), (8503102, 420), (8587971, 466)]"
8503660,Herrliberg (See),47.2834824402845,8.60977707770227,"[(8590647, 223), (8595723, 224), (8503103, 348), (8588011, 396), (8587998, 397), (8588005, 489)]"
8503661,Meilen (See),47.2675505483071,8.64032878051943,"[(8530644, 177), (8588028, 375), (8503104, 471), (8576080, 484), (8505448, 580)]"
8503672,Horgen (See),47.2623506182085,8.59759592244791,"[(8503204, 131), (8503855, 200), (8503855, 200), (8590660, 237), (8573552, 284), (8590651, 327), (8577912, 425), (8580724, 486), (8589111, 538)]"
8503673,Oberrieden (See),47.2786253671307,8.58192930389069,"[(8579186, 274), (8503203, 344), (8502209, 463), (8590734, 487)]"
8503674,Thalwil (See),47.2966923981501,8.56805033274911,"[(8573168, 286), (8503202, 312), (8573167, 402), (8590824, 489), (8590813, 580)]"
8503675,Rüschlikon (See),47.3097711482299,8.55838446029063,"[(8503201, 458), (8590771, 483), (8590773, 522)]"
8503677,Kilchberg ZH (See),47.3225543717011,8.55178184295144,"[(8590674, 123), (8590689, 376), (8590673, 415), (8503200, 423), (8503200, 423), (8590681, 469)]"
8503681,Zürich Wollishofen (See),47.3454699490061,8.53665421356476,"[(8591080, 352), (8591304, 360), (8587347, 370), (8503009, 382), (8591081, 398), (8502495, 465)]"
8503682,Küsnacht ZH Heslibach,47.3082301316054,8.58408526057287,"[(8590701, 537)]"
8503689,"Stallikon, Wolfenhof",47.294432072012,8.48573770325378,"[(8573716, 599)]"
8503690,"Stallikon, Dorf",47.3271395004643,8.48995080193689,"[(8583053, 469)]"
8503691,"Stallikon, Bleiki",47.3337637910029,8.48881892467874,[]
8503692,"Wettswil a.A., Dorf",47.3377148333975,8.47434706544956,"[(8579434, 18), (8579442, 318), (8579994, 362), (8579443, 364), (8579453, 527)]"
8503693,"Wettswil a.A., Heidenchilen",47.3456282048101,8.46669341922779,"[(8579497, 339), (8579495, 387), (8573712, 547)]"
8503694,"Stallikon, Gamlikon",47.3114582967247,8.49334643371133,[]
8503695,"Hausen am Albis, Türlersee",47.2675139737948,8.51260631340553,[]
8503696,"Stallikon, Sellenbüren",47.3432969270986,8.48207257689406,[]
8503697,"Aeugstertal, Kloster",47.2843051124036,8.48686059735908,[]
8503698,"Birmensdorf ZH, Untere Risi",47.3597049860768,8.44704726396136,"[(8503579, 341), (8582752, 495)]"
8503699,"Uitikon, Dorf",47.37053540425,8.4541439547069,"[(8574658, 326), (8574684, 449)]"
8503700,"Bassersdorf, Bahnhof",47.4387159099396,8.62613539902836,"[(8503307, 21), (8503307, 21), (8588316, 517)]"
8503709,"Waldegg, Post",47.3683329937139,8.46200421344404,"[(8502559, 133), (8574684, 322), (8575014, 393), (8574739, 455), (8503055, 479)]"
8503781,"Bachenbülach, alte Post",47.5052547110926,8.54596974306238,"[(8580620, 434), (8573206, 593)]"
8503785,"Uster, Schlyffi",47.3457255927614,8.69737180106896,"[(8581538, 94), (8576099, 381), (8587010, 425), (8503254, 464)]"
8503788,"Winkel, Zentrum",47.4923761509632,8.55233879842767,"[(8573209, 335), (8583774, 465)]"
8503791,"Thalwil, Ebnet",47.2883695343036,8.55718970096259,"[(8573164, 346), (8573163, 432), (8573165, 464)]"
8503855,"Horgen, Bahnhof",47.2616129548689,8.59567352773963,"[(8503204, 114), (8573552, 151), (8503672, 200), (8590660, 212), (8589111, 341), (8590651, 364), (8577912, 392), (8594182, 462), (8580724, 505), (8573555, 574)]"
