,dep_stop_id,weight,arr_stop_id
3296,8590549,511,8590584
3297,8590574,499,8590584
3298,8503128,476,8590586
3299,8587653,431,8590586
3300,8590548,572,8590586
3301,8590550,234,8590586
3302,8590555,548,8590586
3303,8590575,371,8590586
3304,8590580,567,8590586
3305,8590589,287,8590586
3306,8590591,527,8590586
3307,8590549,259,8590587
3308,8590551,293,8590587
3309,8590555,487,8590587
3310,8590562,526,8590587
3311,8590581,241,8590587
3312,8590590,345,8590587
3313,8590552,411,8590588
3314,8590566,343,8590588
3315,8590583,284,8590588
3316,8596113,557,8590588
3317,8503128,525,8590589
3318,8587653,500,8590589
3319,8590550,506,8590589
3320,8590554,320,8590589
3321,8590575,217,8590589
3322,8590576,582,8590589
3323,8590577,526,8590589
3324,8590580,298,8590589
3325,8590586,287,8590589
3326,8590591,285,8590589
3327,8590593,458,8590589
3328,8590551,563,8590590
3329,8590573,367,8590590
3330,8590581,257,8590590
3331,8590587,345,8590590
3332,8503128,502,8590591
3333,8587653,505,8590591
3334,8590554,275,8590591
3335,8590568,389,8590591
3336,8590575,184,8590591
3337,8590576,498,8590591
3338,8590577,243,8590591
3339,8590580,356,8590591
3340,8590586,527,8590591
3341,8590589,285,8590591
3342,8590552,386,8590592
3343,8590567,430,8590592
3344,8590576,421,8590592
3345,8590580,590,8590592
3346,8590593,564,8590592
3347,8590554,419,8590593
3348,8590563,353,8590593
3349,8590567,379,8590593
3350,8590576,509,8590593
3351,8590580,302,8590593
3352,8590589,458,8590593
3353,8590592,564,8590593
3354,8590553,521,8590594
3355,8590568,411,8590594
3356,8579968,374,8590600
3357,8503062,24,8590601
3358,8590615,507,8590602
3359,8591829,370,8590602
3360,8591829,582,8590603
3361,8595511,559,8590603
3362,8590605,488,8590604
3363,8590612,486,8590604
3364,8590604,488,8590605
3365,8590606,495,8590605
3366,8590610,444,8590605
3367,8590612,161,8590605
3368,8590605,495,8590606
3369,8590611,210,8590606
3370,8590612,362,8590606
3371,8590611,428,8590609
3372,8590605,444,8590610
3373,8590612,589,8590610
3374,8590752,355,8590610
3375,8590606,210,8590611
3376,8590609,428,8590611
3377,8590612,564,8590611
3378,8590604,486,8590612
3379,8590605,161,8590612
3380,8590606,362,8590612
3381,8590610,589,8590612
3382,8590611,564,8590612
3383,8503065,154,8590613
3384,8590615,303,8590614
3385,8590617,586,8590614
3386,8590618,397,8590614
3387,8590602,507,8590615
3388,8590614,303,8590615
3389,8590617,338,8590615
3390,8500926,147,8590616
3391,8590618,496,8590616
3392,8590737,507,8590616
3393,8590614,586,8590617
3394,8590615,338,8590617
3395,8590614,397,8590618
3396,8590616,496,8590618
3397,8503512,80,8590619
3398,8590512,249,8590619
3399,8590526,503,8590619
3400,8590840,563,8590619
3401,8503310,57,8590620
3402,8503340,235,8590620
3403,8590621,376,8590620
3404,8590622,462,8590620
3405,8590629,159,8590620
3406,8590742,244,8590620
3407,8503310,389,8590621
3408,8503340,472,8590621
3409,8590620,376,8590621
3410,8590622,560,8590621
3411,8590626,472,8590621
3412,8590629,470,8590621
3413,8590742,437,8590621
3414,8591124,487,8590621
3415,8503310,520,8590622
3416,8503340,243,8590622
3417,8590620,462,8590622
3418,8590621,560,8590622
3419,8590623,557,8590622
3420,8590625,205,8590622
3421,8590626,451,8590622
3422,8590628,596,8590622
3423,8590629,342,8590622
3424,8590634,570,8590622
3425,8590742,219,8590622
3426,8580536,520,8590623
3427,8590622,557,8590623
3428,8590625,357,8590623
3429,8590628,144,8590623
3430,8590748,425,8590623
3431,8503340,429,8590625
3432,8590622,205,8590625
3433,8590623,357,8590625
3434,8590626,537,8590625
3435,8590628,391,8590625
3436,8590629,525,8590625
3437,8590634,579,8590625
3438,8590742,415,8590625
3439,8503340,584,8590626
3440,8590621,472,8590626
3441,8590622,451,8590626
3442,8590625,537,8590626
3443,8590627,342,8590626
3444,8590633,435,8590626
3445,8590634,222,8590626
3446,8590742,536,8590626
3447,8590626,342,8590627
3448,8590633,220,8590627
3449,8590634,346,8590627
3450,8591124,557,8590627
3451,8591830,456,8590627
3452,8594185,390,8590627
3453,8590622,596,8590628
3454,8590623,144,8590628
3455,8590625,391,8590628
3456,8590741,563,8590628
3457,8590748,441,8590628
3458,8503310,208,8590629
3459,8503340,99,8590629
3460,8590620,159,8590629
3461,8590621,470,8590629
3462,8590622,342,8590629
3463,8590625,525,8590629
3464,8590631,565,8590629
3465,8590742,134,8590629
3466,8503340,579,8590631
3467,8580443,492,8590631
3468,8587654,227,8590631
3469,8590629,565,8590631
3470,8590743,558,8590631
3471,8594553,534,8590631
3472,8590740,266,8590632
3473,8590741,341,8590632
3474,8590745,472,8590632
3475,8590746,501,8590632
3476,8590747,574,8590632
3477,8590626,435,8590633
3478,8590627,220,8590633
3479,8590634,310,8590633
3480,8591128,561,8590633
3481,8591830,450,8590633
3482,8594185,283,8590633
3483,8590622,570,8590634
3484,8590625,579,8590634
3485,8590626,222,8590634
3486,8590627,346,8590634
3487,8590633,310,8590634
3488,8594185,593,8590634
3489,8591831,418,8590635
3490,8590637,514,8590636
3491,8590639,540,8590636
3492,8590640,349,8590636
3493,8590636,514,8590637
3494,8530648,309,8590638
3495,8590639,193,8590638
3496,8590640,293,8590638
3497,8530648,495,8590639
3498,8590636,540,8590639
3499,8590638,193,8590639
3500,8590640,231,8590639
3501,8590721,482,8590639
3502,8530648,581,8590640
3503,8590636,349,8590640
3504,8590638,293,8590640
3505,8590639,231,8590640
3506,8587994,572,8590641
3507,8588000,433,8590641
3508,8588002,381,8590641
3509,8588005,535,8590641
3510,8588007,444,8590641
3511,8588008,260,8590641
3512,8588009,479,8590641
3513,8588010,187,8590641
3514,8590644,399,8590641
3515,8590645,482,8590641
3516,8590646,543,8590642
3517,8587992,130,8590643
3518,8587993,271,8590643
3519,8587996,434,8590643
3520,8587998,390,8590643
3521,8587999,154,8590643
3522,8588001,142,8590643
3523,8588003,474,8590643
3524,8588007,322,8590643
3525,8588009,504,8590643
3526,8590645,290,8590643
3527,8587967,462,8590644
3528,8587972,562,8590644
3529,8587975,555,8590644
3530,8588000,375,8590644
3531,8588002,131,8590644
3532,8588008,426,8590644
3533,8588010,489,8590644
3534,8590641,399,8590644
3535,8587992,232,8590645
3536,8587993,351,8590645
3537,8587998,447,8590645
3538,8587999,443,8590645
3539,8588001,407,8590645
3540,8588005,575,8590645
3541,8588007,111,8590645
3542,8588008,586,8590645
3543,8588009,274,8590645
3544,8588010,470,8590645
3545,8590641,482,8590645
3546,8590643,290,8590645
3547,8590642,543,8590646
3548,8503103,126,8590647
3549,8503660,222,8590647
3550,8587998,439,8590647
3551,8588011,181,8590647
3552,8595723,42,8590647
3553,8503063,30,8590648
3554,8573553,403,8590650
3555,8579190,574,8590650
3556,8579192,414,8590650
3557,8589109,371,8590650
3558,8590655,540,8590650
3559,8594182,594,8590650
3560,8503204,265,8590651
3561,8503672,326,8590651
3562,8503855,364,8590651
3563,8503855,364,8590651
3564,8530643,523,8590651
3565,8573552,276,8590651
3566,8577912,147,8590651
3567,8580724,159,8590651
3568,8590659,356,8590651
3569,8590660,156,8590651
3570,8590663,550,8590651
3571,8577867,364,8590652
3572,8590653,579,8590652
3573,8590658,305,8590652
3574,8590661,445,8590652
3575,8595412,264,8590652
3576,8590652,579,8590653
3577,8595412,339,8590653
3578,8502208,262,8590655
3579,8573553,477,8590655
3580,8573554,294,8590655
3581,8573555,556,8590655
3582,8589111,583,8590655
3583,8590650,540,8590655
3584,8530643,475,8590658
3585,8577867,435,8590658
3586,8590652,305,8590658
3587,8590661,300,8590658
3588,8590663,561,8590658
3589,8595412,410,8590658
3590,8530643,176,8590659
3591,8577912,417,8590659
3592,8580724,274,8590659
3593,8590651,356,8590659
3594,8590660,512,8590659
3595,8590661,454,8590659
3596,8590663,345,8590659
3597,8503204,130,8590660
3598,8503672,237,8590660
3599,8503855,212,8590660
3600,8503855,212,8590660
3601,8573552,128,8590660
3602,8573555,549,8590660
3603,8577912,194,8590660
3604,8580724,293,8590660
3605,8589111,488,8590660
3606,8590651,156,8590660
3607,8590659,512,8590660
3608,8530643,405,8590661
3609,8577867,276,8590661
3610,8590652,445,8590661
3611,8590658,300,8590661
3612,8590659,454,8590661
3613,8590663,274,8590661
3614,8530643,413,8590663
3615,8577867,442,8590663
3616,8577912,509,8590663
3617,8580724,394,8590663
3618,8588985,457,8590663
3619,8590651,550,8590663
3620,8590658,561,8590663
3621,8590659,345,8590663
3622,8590661,274,8590663
3623,8576214,415,8590668
3624,8590669,382,8590668
3625,8590668,382,8590669
3626,8590476,595,8590670
3627,8590671,477,8590670
3628,8590675,452,8590670
3629,8590678,291,8590670
3630,8590679,544,8590670
3631,8590690,471,8590670
3632,8590691,564,8590670
3633,8590670,477,8590671
3634,8590678,407,8590671
3635,8590681,488,8590671
3636,8590688,391,8590671
3637,8590689,439,8590671
3638,8590690,390,8590671
3639,8590677,457,8590672
3640,8590682,369,8590672
3641,8590683,333,8590672
3642,8590685,509,8590672
3643,8590692,516,8590672
3644,8594252,379,8590672
3645,8594253,134,8590672
3646,8594254,363,8590672
3647,8503200,8,8590673
3648,8503200,8,8590673
3649,8503677,414,8590673
3650,8590674,381,8590673
3651,8590675,511,8590673
3652,8590680,271,8590673
3653,8590684,585,8590673
3654,8590685,490,8590673
3655,8590686,463,8590673
3656,8590689,351,8590673
3657,8590690,443,8590673
3658,8503200,390,8590674
3659,8503200,390,8590674
3660,8503677,123,8590674
3661,8590673,381,8590674
3662,8590681,405,8590674
3663,8590689,258,8590674
3664,8590690,490,8590674
3665,8503200,508,8590675
3666,8503200,508,8590675
3667,8590670,452,8590675
3668,8590673,511,8590675
3669,8590680,355,8590675
3670,8590682,492,8590675
3671,8590685,570,8590675
3672,8590686,240,8590675
3673,8590689,479,8590675
3674,8590690,278,8590675
3675,8590691,270,8590675
3676,8594252,528,8590675
3677,8590672,457,8590677
3678,8590683,343,8590677
3679,8590692,131,8590677
3680,8591378,392,8590677
3681,8594253,512,8590677
3682,8594254,345,8590677
3683,8590670,291,8590678
3684,8590671,407,8590678
3685,8506549,301,8590679
3686,8590472,588,8590679
3687,8590476,399,8590679
3688,8590477,597,8590679
3689,8590670,544,8590679
3690,8590691,555,8590679
3691,8503200,264,8590680
3692,8503200,264,8590680
3693,8590673,271,8590680
3694,8590675,355,8590680
3695,8590682,450,8590680
3696,8590684,520,8590680
3697,8590685,282,8590680
3698,8590686,208,8590680
3699,8590689,497,8590680
3700,8590690,451,8590680
3701,8590691,461,8590680
3702,8594252,549,8590680
3703,8503677,468,8590681
3704,8590671,488,8590681
3705,8590674,405,8590681
3706,8590688,278,8590681
3707,8590689,468,8590681
3708,8590672,369,8590682
3709,8590675,492,8590682
3710,8590680,450,8590682
3711,8590683,498,8590682
3712,8590685,357,8590682
3713,8590686,299,8590682
3714,8590691,300,8590682
3715,8594252,113,8590682
3716,8594253,443,8590682
3717,8590672,333,8590683
3718,8590677,343,8590683
3719,8590682,498,8590683
3720,8590684,390,8590683
3721,8590685,364,8590683
3722,8590692,306,8590683
3723,8594252,575,8590683
3724,8594253,458,8590683
3725,8594254,520,8590683
3726,8503200,578,8590684
3727,8503200,578,8590684
3728,8590673,585,8590684
3729,8590680,520,8590684
3730,8590683,390,8590684
3731,8590685,331,8590684
3732,8590692,562,8590684
3733,8503200,482,8590685
3734,8503200,482,8590685
3735,8590672,509,8590685
3736,8590673,490,8590685
3737,8590675,570,8590685
3738,8590680,282,8590685
3739,8590682,357,8590685
3740,8590683,364,8590685
3741,8590684,331,8590685
3742,8590686,338,8590685
3743,8590691,544,8590685
3744,8594252,470,8590685
3745,8503200,456,8590686
3746,8503200,456,8590686
3747,8590673,463,8590686
3748,8590675,240,8590686
3749,8590680,208,8590686
3750,8590682,299,8590686
3751,8590685,338,8590686
3752,8590689,592,8590686
3753,8590690,459,8590686
3754,8590691,254,8590686
3755,8594252,374,8590686
3756,8590671,391,8590688
3757,8590681,278,8590688
3758,8503200,357,8590689
3759,8503200,357,8590689
3760,8503677,376,8590689
3761,8590671,439,8590689
3762,8590673,351,8590689
3763,8590674,258,8590689
3764,8590675,479,8590689
3765,8590680,497,8590689
3766,8590681,468,8590689
3767,8590686,592,8590689
3768,8590690,233,8590689
3769,8503200,445,8590690
3770,8503200,445,8590690
3771,8590670,471,8590690
3772,8590671,390,8590690
3773,8590673,443,8590690
3774,8590674,490,8590690
3775,8590675,278,8590690
3776,8590680,451,8590690
3777,8590686,459,8590690
3778,8590689,233,8590690
3779,8590691,547,8590690
3780,8590670,564,8590691
3781,8590675,270,8590691
3782,8590679,555,8590691
3783,8590680,461,8590691
3784,8590682,300,8590691
3785,8590685,544,8590691
3786,8590686,254,8590691
3787,8590690,547,8590691
3788,8594252,289,8590691
3789,8590672,516,8590692
3790,8590677,131,8590692
3791,8590683,306,8590692
3792,8590684,562,8590692
3793,8591378,439,8590692
3794,8594253,595,8590692
3795,8594254,471,8590692
3796,8503308,91,8590693
3797,8587420,136,8590693
3798,8590697,359,8590693
3799,8590698,426,8590693
3800,8590699,519,8590693
3801,8590700,508,8590694
3802,8503308,407,8590697
3803,8580432,387,8590697
3804,8587420,452,8590697
3805,8588739,461,8590697
3806,8588740,280,8590697
3807,8590693,359,8590697
3808,8590698,576,8590697
3809,8503308,508,8590698
3810,8587420,539,8590698
3811,8590693,426,8590698
3812,8590697,576,8590698
3813,8590700,298,8590698
3814,8503308,430,8590699
3815,8573211,315,8590699
3816,8576152,395,8590699
3817,8587420,396,8590699
3818,8590693,519,8590699
3819,8590694,508,8590700
3820,8590698,298,8590700
3821,8503682,536,8590701
3822,8576218,436,8590701
3823,8576219,528,8590701
3824,8590702,352,8590701
3825,8590703,247,8590701
3826,8576217,446,8590702
3827,8576218,433,8590702
3828,8590701,352,8590702
3829,8590703,340,8590702
3830,8590704,418,8590702
3831,8576217,581,8590703
3832,8576218,189,8590703
3833,8576219,324,8590703
3834,8576220,531,8590703
3835,8590701,247,8590703
3836,8590702,340,8590703
3837,8503101,452,8590704
3838,8576216,378,8590704
3839,8576217,154,8590704
3840,8576223,475,8590704
3841,8590702,418,8590704
3842,8590705,290,8590704
3843,8503101,162,8590705
3844,8503657,339,8590705
3845,8576216,281,8590705
3846,8576217,380,8590705
3847,8576223,188,8590705
3848,8590704,290,8590705
3849,8502992,541,8590706
3850,8503862,205,8590706
3851,8503887,594,8590706
3852,8590707,366,8590706
3853,8590708,418,8590706
3854,8503862,551,8590707
3855,8590706,366,8590707
3856,8590708,288,8590707
3857,8590709,465,8590707
3858,8503887,413,8590708
3859,8590706,418,8590708
3860,8590707,288,8590708
3861,8590709,398,8590708
3862,8590707,465,8590709
3863,8590708,398,8590709
3864,8503377,105,8590710
3865,8503068,66,8590711
3866,8590714,530,8590713
3867,8530645,558,8590714
3868,8590713,530,8590714
3869,8590716,515,8590714
3870,8530645,43,8590716
3871,8590714,515,8590716
3872,8503126,346,8590721
3873,8590639,482,8590721
3874,8503072,22,8590722
3875,8503314,17,8590723
3876,8573264,443,8590723
3877,8590728,539,8590726
3878,8590728,393,8590727
3879,8590833,557,8590727
3880,8590726,539,8590728
3881,8590727,393,8590728
3882,8590730,514,8590729
3883,8590732,373,8590729
3884,8590729,514,8590730
3885,8590731,449,8590730
3886,8590732,233,8590730
3887,8590733,517,8590730
3888,8590730,449,8590731
3889,8590732,368,8590731
3890,8590733,188,8590731
3891,8590729,373,8590732
3892,8590730,233,8590732
3893,8590731,368,8590732
3894,8590733,513,8590732
3895,8590730,517,8590733
3896,8590731,188,8590733
3897,8590732,513,8590733
3898,8502209,37,8590734
3899,8503203,394,8590734
3900,8503673,486,8590734
3901,8579186,386,8590734
3902,8590735,423,8590734
3903,8590736,541,8590734
3904,8502209,454,8590735
3905,8503203,349,8590735
3906,8579186,411,8590735
3907,8590734,423,8590735
3908,8590819,394,8590735
3909,8502209,514,8590736
3910,8579188,274,8590736
3911,8589108,591,8590736
3912,8590734,541,8590736
3913,8500926,360,8590737
3914,8590616,507,8590737
3915,8590738,363,8590737
3916,8590739,582,8590737
3917,8590737,363,8590738
3918,8590739,301,8590738
3919,8590737,582,8590739
3920,8590738,301,8590739
3921,8590632,266,8590740
3922,8590741,215,8590740
3923,8590745,432,8590740
3924,8590746,349,8590740
3925,8590747,312,8590740
3926,8590748,533,8590740
3927,8590750,520,8590740
3928,8590628,563,8590741
3929,8590632,341,8590741
3930,8590740,215,8590741
3931,8590746,558,8590741
3932,8590747,420,8590741
3933,8590748,408,8590741
3934,8590750,590,8590741
3935,8503310,302,8590742
3936,8503340,48,8590742
3937,8590620,244,8590742
3938,8590621,437,8590742
3939,8590622,219,8590742
3940,8590625,415,8590742
3941,8590626,536,8590742
3942,8590629,134,8590742
3943,8580443,354,8590743
3944,8580536,521,8590743
3945,8587654,367,8590743
3946,8590631,558,8590743
3947,8594553,247,8590743
3948,8580536,424,8590744
3949,8590750,541,8590744
3950,8594553,580,8590744
3951,8590632,472,8590745
3952,8590740,432,8590745
3953,8590746,199,8590745
3954,8590747,510,8590745
3955,8590632,501,8590746
3956,8590740,349,8590746
3957,8590741,558,8590746
3958,8590745,199,8590746
3959,8590747,321,8590746
3960,8590750,481,8590746
3961,8590632,574,8590747
3962,8590740,312,8590747
3963,8590741,420,8590747
3964,8590745,510,8590747
3965,8590746,321,8590747
3966,8590748,462,8590747
3967,8590750,211,8590747
3968,8580536,377,8590748
3969,8590623,425,8590748
3970,8590628,441,8590748
3971,8590740,533,8590748
3972,8590741,408,8590748
3973,8590747,462,8590748
3974,8590750,477,8590748
3975,8590740,520,8590750
3976,8590741,590,8590750
3977,8590744,541,8590750
3978,8590746,481,8590750
3979,8590747,211,8590750
3980,8590748,477,8590750
3981,8590753,580,8590751
3982,8591832,294,8590751
3983,8596005,523,8590751
3984,8590610,355,8590752
3985,8590753,398,8590752
3986,8590751,580,8590753
3987,8590752,398,8590753
3988,8503526,512,8590754
3989,8576245,415,8590754
3990,8576246,477,8590754
3991,8576265,213,8590754
3992,8576269,566,8590754
3993,8576280,559,8590754
3994,8590756,332,8590754
3995,8590878,580,8590754
3996,8576270,512,8590755
3997,8590759,449,8590755
3998,8576265,530,8590756
3999,8576269,311,8590756
4000,8576270,351,8590756
4001,8576280,595,8590756
4002,8590754,332,8590756
4003,8590759,550,8590756
4004,8576253,460,8590757
4005,8576278,447,8590757
4006,8590758,207,8590757
4007,8576278,418,8590758
4008,8576279,526,8590758
4009,8590757,207,8590758
4010,8576269,329,8590759
4011,8576270,297,8590759
4012,8576279,458,8590759
4013,8590755,449,8590759
4014,8590756,550,8590759
4015,8576244,171,8590760
4016,8576245,383,8590760
4017,8576246,250,8590760
4018,8576264,434,8590760
4019,8576265,535,8590760
4020,8573244,451,8590762
4021,8503311,359,8590766
4022,8573241,339,8590766
4023,8590767,257,8590766
4024,8595709,174,8590766
4025,8595712,597,8590766
4026,8595713,505,8590766
4027,8503311,596,8590767
4028,8573241,577,8590767
4029,8590766,257,8590767
4030,8594236,589,8590767
4031,8595709,334,8590767
4032,8595711,581,8590767
4033,8595713,293,8590767
4034,8573240,126,8590768
4035,8503201,199,8590771
4036,8503675,483,8590771
4037,8590772,473,8590771
4038,8590773,309,8590771
4039,8590776,360,8590771
4040,8590784,335,8590771
4041,8503201,590,8590772
4042,8590771,473,8590772
4043,8590773,581,8590772
4044,8590775,514,8590772
4045,8590776,257,8590772
4046,8590782,266,8590772
4047,8590784,427,8590772
4048,8503201,492,8590773
4049,8503675,522,8590773
4050,8590771,309,8590773
4051,8590772,581,8590773
4052,8590776,598,8590773
4053,8590781,312,8590773
4054,8590783,446,8590773
4055,8590772,514,8590775
4056,8590777,428,8590775
4057,8590779,279,8590775
4058,8590782,502,8590775
4059,8503201,393,8590776
4060,8590771,360,8590776
4061,8590772,257,8590776
4062,8590773,598,8590776
4063,8590782,524,8590776
4064,8590784,173,8590776
4065,8590775,428,8590777
4066,8590782,391,8590777
4067,8590775,279,8590779
4068,8590780,538,8590779
4069,8590779,538,8590780
4070,8590828,479,8590780
4071,8590773,312,8590781
4072,8590783,326,8590781
4073,8590772,266,8590782
4074,8590775,502,8590782
4075,8590776,524,8590782
4076,8590777,391,8590782
4077,8590773,446,8590783
4078,8590781,326,8590783
4079,8503201,276,8590784
4080,8590771,335,8590784
4081,8590772,427,8590784
4082,8590776,173,8590784
4083,8503064,42,8590785
4084,8590488,585,8590785
4085,8503509,122,8590786
4086,8590787,229,8590786
4087,8590788,395,8590786
4088,8590789,407,8590786
4089,8590790,536,8590786
4090,8590799,504,8590786
4091,8590803,524,8590786
4092,8590805,215,8590786
4093,8596007,446,8590786
4094,8503509,312,8590787
4095,8590786,229,8590787
4096,8590789,377,8590787
4097,8590790,333,8590787
4098,8590799,411,8590787
4099,8590803,565,8590787
4100,8590805,442,8590787
4101,8503509,366,8590788
4102,8557101,404,8590788
4103,8590786,395,8590788
4104,8590805,180,8590788
4105,8596007,389,8590788
4106,8503509,353,8590789
4107,8590786,407,8590789
4108,8590787,377,8590789
4109,8590790,373,8590789
4110,8590798,546,8590789
4111,8590805,563,8590789
4112,8596007,481,8590789
4113,8503509,570,8590790
4114,8590786,536,8590790
4115,8590787,333,8590790
4116,8590789,373,8590790
4117,8590802,292,8590790
4118,8590793,496,8590791
4119,8590803,594,8590791
4120,8502220,550,8590792
4121,8590794,273,8590792
4122,8590796,387,8590792
4123,8590797,503,8590792
4124,8590791,496,8590793
4125,8590792,273,8590794
4126,8590796,329,8590794
4127,8590797,506,8590794
4128,8590798,537,8590794
4129,8596007,522,8590794
4130,8591130,519,8590795
4131,8590792,387,8590796
4132,8590794,329,8590796
4133,8596007,455,8590796
4134,8590792,503,8590797
4135,8590794,506,8590797
4136,8596006,443,8590797
4137,8590789,546,8590798
4138,8590794,537,8590798
4139,8596006,379,8590798
4140,8596007,570,8590798
4141,8590786,504,8590799
4142,8590787,411,8590799
4143,8590803,308,8590799
4144,8502220,506,8590800
4145,8590801,565,8590800
4146,8590837,184,8590800
4147,8590845,586,8590800
4148,8590526,204,8590801
4149,8590800,565,8590801
4150,8590837,571,8590801
4151,8590840,334,8590801
4152,8590790,292,8590802
4153,8593529,457,8590802
4154,8590786,524,8590803
4155,8590787,565,8590803
4156,8590791,594,8590803
4157,8590799,308,8590803
4158,8590805,528,8590803
4159,8503509,210,8590805
4160,8557101,581,8590805
4161,8590786,215,8590805
4162,8590787,442,8590805
4163,8590788,180,8590805
4164,8590789,563,8590805
4165,8590803,528,8590805
4166,8596007,380,8590805
4167,8503098,24,8590807
4168,8503202,466,8590811
4169,8573167,480,8590811
4170,8573168,499,8590811
4171,8590813,192,8590811
4172,8590822,259,8590811
4173,8590824,273,8590811
4174,8590826,418,8590811
4175,8590828,543,8590811
4176,8595406,475,8590811
4177,8590814,334,8590812
4178,8590815,422,8590812
4179,8590817,426,8590812
4180,8590819,536,8590812
4181,8590820,188,8590812
4182,8590825,251,8590812
4183,8590830,580,8590812
4184,8503202,276,8590813
4185,8503674,579,8590813
4186,8573167,292,8590813
4187,8573168,309,8590813
4188,8590811,192,8590813
4189,8590822,283,8590813
4190,8590824,129,8590813
4191,8590826,427,8590813
4192,8595406,581,8590813
4193,8590812,334,8590814
4194,8590815,596,8590814
4195,8590817,440,8590814
4196,8590818,542,8590814
4197,8590820,462,8590814
4198,8590823,285,8590814
4199,8590825,229,8590814
4200,8590829,539,8590814
4201,8590830,250,8590814
4202,8573165,473,8590815
4203,8590812,422,8590815
4204,8590814,596,8590815
4205,8590817,245,8590815
4206,8590820,572,8590815
4207,8573165,321,8590817
4208,8590812,426,8590817
4209,8590814,440,8590817
4210,8590815,245,8590817
4211,8590823,515,8590817
4212,8590825,572,8590817
4213,8573166,289,8590818
4214,8573167,506,8590818
4215,8573168,587,8590818
4216,8590814,542,8590818
4217,8590823,263,8590818
4218,8590829,199,8590818
4219,8590830,359,8590818
4220,8503203,598,8590819
4221,8590735,394,8590819
4222,8590812,536,8590819
4223,8590820,376,8590819
4224,8590812,188,8590820
4225,8590814,462,8590820
4226,8590815,572,8590820
4227,8590819,376,8590820
4228,8590825,282,8590820
4229,8503202,441,8590822
4230,8573167,528,8590822
4231,8573168,471,8590822
4232,8590811,259,8590822
4233,8590813,283,8590822
4234,8590824,227,8590822
4235,8573166,359,8590823
4236,8590814,285,8590823
4237,8590817,515,8590823
4238,8590818,263,8590823
4239,8590825,505,8590823
4240,8590829,267,8590823
4241,8590830,195,8590823
4242,8503202,221,8590824
4243,8503674,489,8590824
4244,8573167,301,8590824
4245,8573168,254,8590824
4246,8590811,273,8590824
4247,8590813,129,8590824
4248,8590822,227,8590824
4249,8590826,555,8590824
4250,8590812,251,8590825
4251,8590814,229,8590825
4252,8590817,572,8590825
4253,8590820,282,8590825
4254,8590823,505,8590825
4255,8590830,408,8590825
4256,8573164,403,8590826
4257,8573166,581,8590826
4258,8573167,516,8590826
4259,8590811,418,8590826
4260,8590813,427,8590826
4261,8590824,555,8590826
4262,8595406,274,8590826
4263,8590780,479,8590828
4264,8590811,543,8590828
4265,8595406,574,8590828
4266,8573164,587,8590829
4267,8573165,579,8590829
4268,8573166,103,8590829
4269,8573167,516,8590829
4270,8590814,539,8590829
4271,8590818,199,8590829
4272,8590823,267,8590829
4273,8590830,442,8590829
4274,8573166,542,8590830
4275,8590812,580,8590830
4276,8590814,250,8590830
4277,8590818,359,8590830
4278,8590823,195,8590830
4279,8590825,408,8590830
4280,8590829,442,8590830
4281,8590910,164,8590831
4282,8591833,345,8590831
4283,8594732,356,8590831
4284,8590833,440,8590832
4285,8591833,358,8590832
4286,8593529,211,8590832
4287,8594732,402,8590832
4288,8590727,557,8590833
4289,8590832,440,8590833
4290,8591833,417,8590833
4291,8594732,386,8590833
4292,8502229,121,8590834
4293,8590849,466,8590834
4294,8590800,184,8590837
4295,8590801,571,8590837
4296,8590845,420,8590837
4297,8590846,446,8590837
4298,8590512,576,8590839
4299,8590840,403,8590839
4300,8590843,422,8590839
4301,8590846,463,8590839
4302,8503512,545,8590840
4303,8590512,599,8590840
4304,8590526,306,8590840
4305,8590619,563,8590840
4306,8590801,334,8590840
4307,8590839,403,8590840
4308,8590846,535,8590840
4309,8590842,249,8590841
4310,8590843,448,8590841
4311,8590845,534,8590841
4312,8590846,583,8590841
4313,8590848,403,8590841
4314,8590841,249,8590842
4315,8590843,575,8590842
4316,8590845,338,8590842
4317,8590846,508,8590842
4318,8590848,418,8590842
4319,8590839,422,8590843
4320,8590841,448,8590843
4321,8590842,575,8590843
4322,8590846,429,8590843
4323,8590847,462,8590844
4324,8590800,586,8590845
4325,8590837,420,8590845
4326,8590841,534,8590845
4327,8590842,338,8590845
4328,8590846,306,8590845
4329,8590837,446,8590846
4330,8590839,463,8590846
4331,8590840,535,8590846
4332,8590841,583,8590846
4333,8590842,508,8590846
4334,8590843,429,8590846
4335,8590845,306,8590846
4336,8590844,462,8590847
4337,8590848,416,8590847
4338,8590849,335,8590847
4339,8590841,403,8590848
4340,8590842,418,8590848
4341,8590847,416,8590848
4342,8590849,464,8590848
4343,8502229,435,8590849
4344,8590834,466,8590849
4345,8590847,335,8590849
4346,8590848,464,8590849
4347,8503156,187,8590851
4348,8589128,269,8590851
4349,8576128,460,8590852
4350,8588096,394,8590852
4351,8503526,71,8590878
4352,8576248,502,8590878
4353,8576265,440,8590878
4354,8576280,314,8590878
4355,8590754,580,8590878
4356,8503077,407,8590879
4357,8503078,27,8590879
4358,8576189,381,8590879
4359,8591023,444,8590879
4360,8591903,466,8590879
4361,8590886,494,8590880
4362,8590887,490,8590880
4363,8590888,203,8590880
4364,8590892,330,8590880
4365,8594186,429,8590880
4366,8594187,465,8590880
4367,8594188,546,8590880
4368,8588744,388,8590881
4369,8590899,511,8590881
4370,8590885,359,8590882
